group,frame,pg_el,pg_im
pg4_1,96,8,2
pg4_1,97,8,2
pg4_10,1,0,11
pg4_10,2,0,11
pg4_10,3,0,11
pg4_10,4,0,11
pg4_10,5,0,11
pg4_10,6,0,11
pg4_10,7,0,11
pg4_10,8,0,11
pg4_10,9,0,11
pg4_10,10,0,11
pg4_10,11,0,11
pg4_10,12,0,11
pg4_10,13,0,11
pg4_10,14,0,11
pg4_10,15,0,11
pg4_10,16,0,11
pg4_10,17,0,11
pg4_10,18,0,11
pg4_10,19,0,11
pg4_10,20,1,10
pg4_10,21,1,10
pg4_10,22,2,9
pg4_10,23,2,9
pg4_10,24,2,9
pg4_10,25,3,8
pg4_10,26,2,9
pg4_10,27,2,9
pg4_10,28,3,8
pg4_10,29,4,7
pg4_10,30,4,7
pg4_10,31,5,6
pg4_10,32,6,5
pg4_10,33,7,4
pg4_10,34,7,4
pg4_10,35,8,3
pg4_10,36,8,3
pg4_10,37,9,2
pg4_10,38,8,3
pg4_10,39,8,3
pg4_10,40,9,2
pg4_10,41,10,1
pg4_10,42,10,1
pg4_10,43,10,1
pg4_10,44,10,1
pg4_10,45,10,1
pg4_10,46,10,1
pg4_10,47,10,1
pg4_10,48,10,1
pg4_10,49,10,1
pg4_10,50,11,0
pg4_10,51,11,0
pg4_10,52,11,0
pg4_10,53,11,0
pg4_10,54,11,0
pg4_10,55,11,0
pg4_10,56,11,0
pg4_10,57,11,0
pg4_10,58,11,0
pg4_10,59,11,0
pg4_10,60,11,0
pg4_10,61,11,0
pg4_10,62,11,0
pg4_10,63,11,0
pg4_10,64,11,0
pg4_10,65,11,0
pg4_10,66,11,0
pg4_10,67,11,0
pg4_10,68,11,0
pg4_10,69,11,0
pg4_10,70,11,0
pg4_10,71,11,0
pg4_10,72,11,0
pg4_10,73,11,0
pg4_10,74,11,0
pg4_10,75,11,0
pg4_10,76,11,0
pg4_10,77,11,0
pg4_10,78,11,0
pg4_10,79,11,0
pg4_10,80,11,0
pg4_10,81,11,0
pg4_10,82,11,0
pg4_10,83,11,0
pg4_10,84,11,0
pg4_10,85,11,0
pg4_10,86,11,0
pg4_10,87,11,0
pg4_10,88,11,0
pg4_10,89,11,0
pg4_10,90,11,0
pg4_10,91,11,0
pg4_10,92,11,0
pg4_10,93,11,0
pg4_10,94,11,0
pg4_10,95,11,0
pg4_10,96,11,0
pg4_10,97,11,0
pg4_11,1,0,10
pg4_11,2,0,10
pg4_11,3,0,10
pg4_11,4,0,10
pg4_11,5,0,10
pg4_11,6,0,10
pg4_11,7,0,10
pg4_11,8,0,10
pg4_11,9,0,10
pg4_11,10,0,10
pg4_11,11,0,10
pg4_11,12,0,10
pg4_11,13,1,9
pg4_11,14,0,10
pg4_11,15,1,9
pg4_11,16,1,9
pg4_11,17,1,9
pg4_11,18,1,9
pg4_11,19,1,9
pg4_11,20,1,9
pg4_11,21,2,8
pg4_11,22,2,8
pg4_11,23,2,8
pg4_11,24,3,7
pg4_11,25,2,8
pg4_11,26,3,7
pg4_11,27,4,6
pg4_11,28,5,5
pg4_11,29,6,4
pg4_11,30,6,4
pg4_11,31,7,3
pg4_11,32,7,3
pg4_11,33,8,2
pg4_11,34,8,2
pg4_11,35,8,2
pg4_11,36,8,2
pg4_11,37,8,2
pg4_11,38,8,2
pg4_11,39,8,2
pg4_11,40,8,2
pg4_11,41,8,2
pg4_11,42,8,2
pg4_11,43,8,2
pg4_11,44,8,2
pg4_11,45,9,1
pg4_11,46,9,1
pg4_11,47,9,1
pg4_11,48,9,1
pg4_11,49,9,1
pg4_11,50,9,1
pg4_11,51,9,1
pg4_11,52,9,1
pg4_11,53,9,1
pg4_11,54,9,1
pg4_11,55,9,1
pg4_11,56,9,1
pg4_11,57,9,1
pg4_11,58,9,1
pg4_11,59,9,1
pg4_11,60,9,1
pg4_11,61,9,1
pg4_11,62,9,1
pg4_11,63,9,1
pg4_11,64,9,1
pg4_11,65,9,1
pg4_11,66,9,1
pg4_11,67,9,1
pg4_11,68,9,1
pg4_11,69,9,1
pg4_11,70,9,1
pg4_11,71,9,1
pg4_11,72,9,1
pg4_11,73,9,1
pg4_11,74,9,1
pg4_11,75,9,1
pg4_11,76,9,1
pg4_11,77,9,1
pg4_11,78,9,1
pg4_11,79,9,1
pg4_11,80,9,1
pg4_11,81,9,1
pg4_11,82,10,0
pg4_11,83,10,0
pg4_11,84,10,0
pg4_11,85,10,0
pg4_11,86,10,0
pg4_11,87,10,0
pg4_11,88,10,0
pg4_11,89,10,0
pg4_11,90,10,0
pg4_11,91,10,0
pg4_11,92,10,0
pg4_11,93,10,0
pg4_11,94,10,0
pg4_11,95,10,0
pg4_11,96,10,0
pg4_11,97,10,0
pg4_12,1,0,10
pg4_12,2,0,10
pg4_12,3,0,10
pg4_12,4,0,10
pg4_12,5,0,10
pg4_12,6,0,10
pg4_12,7,0,10
pg4_12,8,0,10
pg4_12,9,0,10
pg4_12,10,0,10
pg4_12,11,1,9
pg4_12,12,0,10
pg4_12,13,1,9
pg4_12,14,1,9
pg4_12,15,1,9
pg4_12,16,1,9
pg4_12,17,1,9
pg4_12,18,2,8
pg4_12,19,2,8
pg4_12,20,2,8
pg4_12,21,3,7
pg4_12,22,3,7
pg4_12,23,3,7
pg4_12,24,3,7
pg4_12,25,3,7
pg4_12,26,3,7
pg4_12,27,3,7
pg4_12,28,4,6
pg4_12,29,4,6
pg4_12,30,4,6
pg4_12,31,4,6
pg4_12,32,4,6
pg4_12,33,4,6
pg4_12,34,4,6
pg4_12,35,4,6
pg4_12,36,4,6
pg4_12,37,4,6
pg4_12,38,4,6
pg4_12,39,4,6
pg4_12,40,4,6
pg4_12,41,4,6
pg4_12,42,4,6
pg4_12,43,5,5
pg4_12,44,5,5
pg4_12,45,6,4
pg4_12,46,6,4
pg4_12,47,7,3
pg4_12,48,7,3
pg4_12,49,7,3
pg4_12,50,7,3
pg4_12,51,7,3
pg4_12,52,7,3
pg4_12,53,7,3
pg4_12,54,7,3
pg4_12,55,7,3
pg4_12,56,7,3
pg4_12,57,7,3
pg4_12,58,7,3
pg4_12,59,7,3
pg4_12,60,7,3
pg4_12,61,7,3
pg4_12,62,7,3
pg4_12,63,7,3
pg4_12,64,7,3
pg4_12,65,7,3
pg4_12,66,8,2
pg4_12,67,8,2
pg4_12,68,8,2
pg4_12,69,9,1
pg4_12,70,9,1
pg4_12,71,9,1
pg4_12,72,9,1
pg4_12,73,9,1
pg4_12,74,9,1
pg4_12,75,9,1
pg4_12,76,9,1
pg4_12,77,9,1
pg4_12,78,9,1
pg4_12,79,9,1
pg4_12,80,9,1
pg4_12,81,9,1
pg4_12,82,9,1
pg4_12,83,9,1
pg4_12,84,9,1
pg4_12,85,9,1
pg4_12,86,9,1
pg4_12,87,9,1
pg4_12,88,9,1
pg4_12,89,9,1
pg4_12,90,9,1
pg4_12,91,9,1
pg4_12,92,9,1
pg4_12,93,9,1
pg4_12,94,9,1
pg4_12,95,9,1
pg4_12,96,9,1
pg4_12,97,9,1
pg4_2,1,0,10
pg4_2,2,0,10
pg4_2,3,0,10
pg4_2,4,0,10
pg4_2,5,0,10
pg4_2,6,0,10
pg4_2,7,0,10
pg4_2,8,0,10
pg4_2,9,0,10
pg4_2,10,0,10
pg4_2,11,0,10
pg4_2,12,0,10
pg4_2,13,0,10
pg4_2,14,0,10
pg4_2,15,1,9
pg4_2,16,1,9
pg4_2,17,1,9
pg4_2,18,1,9
pg4_2,19,1,9
pg4_2,20,1,9
pg4_2,21,1,9
pg4_2,22,2,8
pg4_2,23,4,6
pg4_2,24,6,4
pg4_2,25,6,4
pg4_2,26,7,3
pg4_2,27,7,3
pg4_2,28,7,3
pg4_2,29,7,3
pg4_2,30,8,2
pg4_2,31,8,2
pg4_2,32,8,2
pg4_2,33,8,2
pg4_2,34,8,2
pg4_2,35,8,2
pg4_2,36,8,2
pg4_2,37,8,2
pg4_2,38,8,2
pg4_2,39,8,2
pg4_2,40,8,2
pg4_2,41,8,2
pg4_2,42,8,2
pg4_2,43,8,2
pg4_2,44,8,2
pg4_2,45,8,2
pg4_2,46,8,2
pg4_2,47,8,2
pg4_2,48,8,2
pg4_2,49,8,2
pg4_2,50,8,2
pg4_2,51,8,2
pg4_2,52,8,2
pg4_2,53,8,2
pg4_2,54,8,2
pg4_2,55,8,2
pg4_2,56,8,2
pg4_2,57,8,2
pg4_2,58,8,2
pg4_2,59,8,2
pg4_2,60,8,2
pg4_2,61,8,2
pg4_2,62,8,2
pg4_2,63,8,2
pg4_2,64,8,2
pg4_2,65,8,2
pg4_2,66,8,2
pg4_2,67,8,2
pg4_2,68,8,2
pg4_2,69,8,2
pg4_2,70,8,2
pg4_2,71,8,2
pg4_2,72,8,2
pg4_2,73,8,2
pg4_2,74,8,2
pg4_2,75,8,2
pg4_2,76,8,2
pg4_2,77,8,2
pg4_2,78,8,2
pg4_2,79,8,2
pg4_2,80,8,2
pg4_2,81,8,2
pg4_2,82,8,2
pg4_2,83,8,2
pg4_2,84,8,2
pg4_2,85,8,2
pg4_2,86,8,2
pg4_2,87,8,2
pg4_2,88,8,2
pg4_2,89,8,2
pg4_2,90,8,2
pg4_2,91,8,2
pg4_2,92,8,2
pg4_2,93,8,2
pg4_2,94,8,2
pg4_2,95,8,2
pg4_2,96,8,2
pg4_2,97,8,2
pg4_3,1,0,10
pg4_3,2,0,10
pg4_3,3,0,10
pg4_3,4,0,10
pg4_3,5,0,10
pg4_3,6,0,10
pg4_3,7,0,10
pg4_3,8,0,10
pg4_3,9,0,10
pg4_3,10,0,10
pg4_3,11,0,10
pg4_3,12,1,9
pg4_3,13,1,9
pg4_3,14,1,9
pg4_3,15,1,9
pg4_3,16,2,8
pg4_3,17,2,8
pg4_3,18,2,8
pg4_3,19,2,8
pg4_3,20,3,7
pg4_3,21,3,7
pg4_3,22,3,7
pg4_3,23,3,7
pg4_3,24,4,6
pg4_3,25,4,6
pg4_3,26,4,6
pg4_3,27,5,5
pg4_3,28,5,5
pg4_3,29,5,5
pg4_3,30,5,5
pg4_3,31,7,3
pg4_3,32,6,4
pg4_3,33,7,3
pg4_3,34,7,3
pg4_3,35,7,3
pg4_3,36,7,3
pg4_3,37,7,3
pg4_3,38,7,3
pg4_3,39,7,3
pg4_3,40,7,3
pg4_3,41,7,3
pg4_3,42,7,3
pg4_3,43,7,3
pg4_3,44,8,2
pg4_3,45,8,2
pg4_3,46,8,2
pg4_3,47,9,1
pg4_3,48,9,1
pg4_3,49,9,1
pg4_3,50,9,1
pg4_3,51,9,1
pg4_3,52,9,1
pg4_3,53,9,1
pg4_3,54,9,1
pg4_3,55,9,1
pg4_3,56,9,1
pg4_3,57,10,0
pg4_3,58,10,0
pg4_3,59,10,0
pg4_3,60,10,0
pg4_3,61,10,0
pg4_3,62,10,0
pg4_3,63,10,0
pg4_3,64,10,0
pg4_3,65,10,0
pg4_3,66,10,0
pg4_3,67,10,0
pg4_3,68,10,0
pg4_3,69,10,0
pg4_3,70,10,0
pg4_3,71,10,0
pg4_3,72,10,0
pg4_3,73,10,0
pg4_3,74,10,0
pg4_3,75,10,0
pg4_3,76,10,0
pg4_3,77,10,0
pg4_3,78,10,0
pg4_3,79,10,0
pg4_3,80,10,0
pg4_3,81,10,0
pg4_3,82,10,0
pg4_3,83,10,0
pg4_3,84,10,0
pg4_3,85,10,0
pg4_3,86,10,0
pg4_3,87,10,0
pg4_3,88,10,0
pg4_3,89,10,0
pg4_3,90,10,0
pg4_3,91,10,0
pg4_3,92,10,0
pg4_3,93,10,0
pg4_3,94,10,0
pg4_3,95,10,0
pg4_3,96,10,0
pg4_3,97,10,0
pg4_4,1,0,10
pg4_4,2,0,10
pg4_4,3,0,10
pg4_4,4,0,10
pg4_4,5,0,10
pg4_4,6,0,10
pg4_4,7,0,10
pg4_4,8,0,10
pg4_4,9,0,10
pg4_4,10,0,10
pg4_4,11,0,10
pg4_4,12,0,10
pg4_4,13,0,10
pg4_4,14,0,10
pg4_4,15,0,10
pg4_4,16,0,10
pg4_4,17,0,10
pg4_4,18,2,8
pg4_4,19,1,9
pg4_4,20,2,8
pg4_4,21,3,7
pg4_4,22,3,7
pg4_4,23,3,7
pg4_4,24,3,7
pg4_4,25,3,7
pg4_4,26,3,7
pg4_4,27,3,7
pg4_4,28,3,7
pg4_4,29,4,6
pg4_4,30,4,6
pg4_4,31,5,5
pg4_4,32,5,5
pg4_4,33,5,5
pg4_4,34,5,5
pg4_4,35,5,5
pg4_4,36,5,5
pg4_4,37,6,4
pg4_4,38,6,4
pg4_4,39,7,3
pg4_4,40,8,2
pg4_4,41,8,2
pg4_4,42,8,2
pg4_4,43,8,2
pg4_4,44,8,2
pg4_4,45,8,2
pg4_4,46,8,2
pg4_4,47,8,2
pg4_4,48,8,2
pg4_4,49,9,1
pg4_4,50,10,0
pg4_4,51,10,0
pg4_4,52,10,0
pg4_4,53,10,0
pg4_4,54,10,0
pg4_4,55,10,0
pg4_4,56,10,0
pg4_4,57,10,0
pg4_4,58,10,0
pg4_4,59,10,0
pg4_4,60,10,0
pg4_4,61,10,0
pg4_4,62,10,0
pg4_4,63,10,0
pg4_4,64,10,0
pg4_4,65,10,0
pg4_4,66,10,0
pg4_4,67,10,0
pg4_4,68,10,0
pg4_4,69,10,0
pg4_4,70,10,0
pg4_4,71,10,0
pg4_4,72,10,0
pg4_4,73,10,0
pg4_4,74,10,0
pg4_4,75,10,0
pg4_4,76,10,0
pg4_4,77,10,0
pg4_4,78,10,0
pg4_4,79,10,0
pg4_4,80,10,0
pg4_4,81,10,0
pg4_4,82,10,0
pg4_4,83,10,0
pg4_4,84,10,0
pg4_4,85,10,0
pg4_4,86,10,0
pg4_4,87,10,0
pg4_4,88,10,0
pg4_4,89,10,0
pg4_4,90,10,0
pg4_4,91,10,0
pg4_4,92,10,0
pg4_4,93,10,0
pg4_4,94,10,0
pg4_4,95,10,0
pg4_4,96,10,0
pg4_4,97,10,0
pg4_5,1,0,10
pg4_5,2,0,10
pg4_5,3,0,10
pg4_5,4,0,10
pg4_5,5,0,10
pg4_5,6,0,10
pg4_5,7,0,10
pg4_5,8,0,10
pg4_5,9,0,10
pg4_5,10,0,10
pg4_5,11,0,10
pg4_5,12,1,9
pg4_5,13,2,8
pg4_5,14,3,7
pg4_5,15,3,7
pg4_5,16,3,7
pg4_5,17,3,7
pg4_5,18,4,6
pg4_5,19,5,5
pg4_5,20,5,5
pg4_5,21,5,5
pg4_5,22,5,5
pg4_5,23,5,5
pg4_5,24,6,4
pg4_5,25,6,4
pg4_5,26,6,4
pg4_5,27,7,3
pg4_5,28,7,3
pg4_5,29,8,2
pg4_5,30,8,2
pg4_5,31,8,2
pg4_5,32,8,2
pg4_5,33,8,2
pg4_5,34,8,2
pg4_5,35,8,2
pg4_5,36,8,2
pg4_5,37,8,2
pg4_5,38,8,2
pg4_5,39,9,1
pg4_5,40,9,1
pg4_5,41,9,1
pg4_5,42,9,1
pg4_5,43,9,1
pg4_5,44,9,1
pg4_5,45,9,1
pg4_5,46,9,1
pg4_5,47,9,1
pg4_5,48,9,1
pg4_5,49,9,1
pg4_5,50,9,1
pg4_5,51,9,1
pg4_5,52,9,1
pg4_5,53,9,1
pg4_5,54,9,1
pg4_5,55,9,1
pg4_5,56,9,1
pg4_5,57,9,1
pg4_5,58,9,1
pg4_5,59,9,1
pg4_5,60,9,1
pg4_5,61,9,1
pg4_5,62,9,1
pg4_5,63,9,1
pg4_5,64,9,1
pg4_5,65,9,1
pg4_5,66,9,1
pg4_5,67,9,1
pg4_5,68,9,1
pg4_5,69,9,1
pg4_5,70,9,1
pg4_5,71,9,1
pg4_5,72,9,1
pg4_5,73,9,1
pg4_5,74,9,1
pg4_5,75,9,1
pg4_5,76,9,1
pg4_5,77,9,1
pg4_5,78,9,1
pg4_5,79,9,1
pg4_5,80,9,1
pg4_5,81,9,1
pg4_5,82,9,1
pg4_5,83,9,1
pg4_5,84,9,1
pg4_5,85,9,1
pg4_5,86,9,1
pg4_5,87,9,1
pg4_5,88,9,1
pg4_5,89,10,0
pg4_5,90,10,0
pg4_5,91,10,0
pg4_5,92,10,0
pg4_5,93,10,0
pg4_5,94,10,0
pg4_5,95,10,0
pg4_5,96,10,0
pg4_5,97,10,0
pg4_6,1,0,10
pg4_6,2,0,10
pg4_6,3,0,10
pg4_6,4,0,10
pg4_6,5,0,10
pg4_6,6,0,10
pg4_6,7,0,10
pg4_6,8,0,10
pg4_6,9,0,10
pg4_6,10,0,10
pg4_6,11,0,10
pg4_6,12,0,10
pg4_6,13,0,10
pg4_6,14,0,10
pg4_6,15,0,10
pg4_6,16,0,10
pg4_6,17,1,9
pg4_6,18,1,9
pg4_6,19,2,8
pg4_6,20,2,8
pg4_6,21,2,8
pg4_6,22,3,7
pg4_6,23,4,6
pg4_6,24,5,5
pg4_6,25,5,5
pg4_6,26,5,5
pg4_6,27,6,4
pg4_6,28,6,4
pg4_6,29,7,3
pg4_6,30,7,3
pg4_6,31,7,3
pg4_6,32,7,3
pg4_6,33,8,2
pg4_6,34,8,2
pg4_6,35,8,2
pg4_6,36,8,2
pg4_6,37,8,2
pg4_6,38,8,2
pg4_6,39,8,2
pg4_6,40,8,2
pg4_6,41,8,2
pg4_6,42,8,2
pg4_6,43,9,1
pg4_6,44,9,1
pg4_6,45,9,1
pg4_6,46,9,1
pg4_6,47,9,1
pg4_6,48,9,1
pg4_6,49,9,1
pg4_6,50,9,1
pg4_6,51,9,1
pg4_6,52,9,1
pg4_6,53,9,1
pg4_6,54,9,1
pg4_6,55,9,1
pg4_6,56,9,1
pg4_6,57,9,1
pg4_6,58,9,1
pg4_6,59,9,1
pg4_6,60,9,1
pg4_6,61,9,1
pg4_6,62,9,1
pg4_6,63,9,1
pg4_6,64,9,1
pg4_6,65,9,1
pg4_6,66,9,1
pg4_6,67,9,1
pg4_6,68,9,1
pg4_6,69,9,1
pg4_6,70,9,1
pg4_6,71,9,1
pg4_6,72,9,1
pg4_6,73,9,1
pg4_6,74,9,1
pg4_6,75,9,1
pg4_6,76,9,1
pg4_6,77,9,1
pg4_6,78,9,1
pg4_6,79,9,1
pg4_6,80,9,1
pg4_6,81,9,1
pg4_6,82,9,1
pg4_6,83,9,1
pg4_6,84,9,1
pg4_6,85,9,1
pg4_6,86,9,1
pg4_6,87,9,1
pg4_6,88,9,1
pg4_6,89,9,1
pg4_6,90,9,1
pg4_6,91,9,1
pg4_6,92,9,1
pg4_6,93,9,1
pg4_6,94,9,1
pg4_6,95,9,1
pg4_6,96,9,1
pg4_6,97,9,1
pg4_7,1,0,10
pg4_7,2,0,10
pg4_7,3,0,10
pg4_7,4,0,10
pg4_7,5,0,10
pg4_7,6,0,10
pg4_7,7,0,10
pg4_7,8,0,10
pg4_7,9,0,10
pg4_7,10,0,10
pg4_7,11,0,10
pg4_7,12,0,10
pg4_7,13,0,10
pg4_7,14,0,10
pg4_7,15,0,10
pg4_7,16,1,9
pg4_7,17,1,9
pg4_7,18,1,9
pg4_7,19,1,9
pg4_7,20,1,9
pg4_7,21,1,9
pg4_7,22,1,9
pg4_7,23,2,8
pg4_7,24,2,8
pg4_7,25,2,8
pg4_7,26,2,8
pg4_7,27,2,8
pg4_7,28,2,8
pg4_7,29,2,8
pg4_7,30,3,7
pg4_7,31,3,7
pg4_7,32,4,6
pg4_7,33,4,6
pg4_7,34,4,6
pg4_7,35,5,5
pg4_7,36,5,5
pg4_7,37,5,5
pg4_7,38,5,5
pg4_7,39,5,5
pg4_7,40,5,5
pg4_7,41,5,5
pg4_7,42,6,4
pg4_7,43,6,4
pg4_7,44,6,4
pg4_7,45,6,4
pg4_7,46,6,4
pg4_7,47,6,4
pg4_7,48,6,4
pg4_7,49,6,4
pg4_7,50,6,4
pg4_7,51,6,4
pg4_7,52,6,4
pg4_7,53,6,4
pg4_7,54,6,4
pg4_7,55,6,4
pg4_7,56,6,4
pg4_7,57,6,4
pg4_7,58,6,4
pg4_7,59,6,4
pg4_7,60,6,4
pg4_7,61,6,4
pg4_7,62,6,4
pg4_7,63,6,4
pg4_7,64,6,4
pg4_7,65,6,4
pg4_7,66,7,3
pg4_7,67,7,3
pg4_7,68,7,3
pg4_7,69,7,3
pg4_7,70,7,3
pg4_7,71,7,3
pg4_7,72,7,3
pg4_7,73,7,3
pg4_7,74,7,3
pg4_7,75,7,3
pg4_7,76,7,3
pg4_7,77,7,3
pg4_7,78,7,3
pg4_7,79,7,3
pg4_7,80,7,3
pg4_7,81,7,3
pg4_7,82,7,3
pg4_7,83,7,3
pg4_7,84,7,3
pg4_7,85,7,3
pg4_7,86,7,3
pg4_7,87,7,3
pg4_7,88,7,3
pg4_7,89,7,3
pg4_7,90,7,3
pg4_7,91,7,3
pg4_7,92,7,3
pg4_7,93,7,3
pg4_7,94,7,3
pg4_7,95,7,3
pg4_7,96,7,3
pg4_7,97,7,3
pg4_8,1,0,10
pg4_8,2,0,10
pg4_8,3,0,10
pg4_8,4,0,10
pg4_8,5,0,10
pg4_8,6,0,10
pg4_8,7,0,10
pg4_8,8,0,10
pg4_8,9,0,10
pg4_8,10,0,10
pg4_8,11,0,10
pg4_8,12,0,10
pg4_8,13,0,10
pg4_8,14,0,10
pg4_8,15,0,10
pg4_8,16,1,9
pg4_8,17,2,8
pg4_8,18,2,8
pg4_8,19,3,7
pg4_8,20,3,7
pg4_8,21,3,7
pg4_8,22,3,7
pg4_8,23,3,7
pg4_8,24,3,7
pg4_8,25,3,7
pg4_8,26,3,7
pg4_8,27,4,6
pg4_8,28,4,6
pg4_8,29,5,5
pg4_8,30,5,5
pg4_8,31,5,5
pg4_8,32,5,5
pg4_8,33,5,5
pg4_8,34,6,4
pg4_8,35,6,4
pg4_8,36,6,4
pg4_8,37,7,3
pg4_8,38,7,3
pg4_8,39,7,3
pg4_8,40,8,2
pg4_8,41,8,2
pg4_8,42,8,2
pg4_8,43,8,2
pg4_8,44,8,2
pg4_8,45,8,2
pg4_8,46,9,1
pg4_8,47,9,1
pg4_8,48,9,1
pg4_8,49,9,1
pg4_8,50,9,1
pg4_8,51,9,1
pg4_8,52,9,1
pg4_8,53,9,1
pg4_8,54,9,1
pg4_8,55,9,1
pg4_8,56,9,1
pg4_8,57,9,1
pg4_8,58,9,1
pg4_8,59,9,1
pg4_8,60,9,1
pg4_8,61,9,1
pg4_8,62,9,1
pg4_8,63,9,1
pg4_8,64,9,1
pg4_8,65,9,1
pg4_8,66,9,1
pg4_8,67,9,1
pg4_8,68,9,1
pg4_8,69,9,1
pg4_8,70,9,1
pg4_8,71,9,1
pg4_8,72,9,1
pg4_8,73,9,1
pg4_8,74,9,1
pg4_8,75,9,1
pg4_8,76,9,1
pg4_8,77,9,1
pg4_8,78,9,1
pg4_8,79,9,1
pg4_8,80,9,1
pg4_8,81,9,1
pg4_8,82,9,1
pg4_8,83,9,1
pg4_8,84,9,1
pg4_8,85,9,1
pg4_8,86,9,1
pg4_8,87,9,1
pg4_8,88,9,1
pg4_8,89,9,1
pg4_8,90,9,1
pg4_8,91,9,1
pg4_8,92,9,1
pg4_8,93,9,1
pg4_8,94,9,1
pg4_8,95,9,1
pg4_8,96,9,1
pg4_8,97,9,1
pg4_9,1,0,10
pg4_9,2,0,10
pg4_9,3,0,10
pg4_9,4,0,10
pg4_9,5,0,10
pg4_9,6,0,10
pg4_9,7,0,10
pg4_9,8,0,10
pg4_9,9,0,10
pg4_9,10,0,10
pg4_9,11,0,10
pg4_9,12,0,10
pg4_9,13,0,10
pg4_9,14,0,10
pg4_9,15,0,10
pg4_9,16,0,10
pg4_9,17,0,10
pg4_9,18,0,10
pg4_9,19,0,10
pg4_9,20,0,10
pg4_9,21,0,10
pg4_9,22,0,10
pg4_9,23,0,10
pg4_9,24,0,10
pg4_9,25,0,10
pg4_9,26,0,10
pg4_9,27,1,9
pg4_9,28,1,9
pg4_9,29,3,7
pg4_9,30,2,8
pg4_9,31,3,7
pg4_9,32,3,7
pg4_9,33,3,7
pg4_9,34,3,7
pg4_9,35,4,6
pg4_9,36,4,6
pg4_9,37,6,4
pg4_9,38,6,4
pg4_9,39,7,3
pg4_9,40,7,3
pg4_9,41,7,3
pg4_9,42,7,3
pg4_9,43,7,3
pg4_9,44,8,2
pg4_9,45,8,2
pg4_9,46,8,2
pg4_9,47,8,2
pg4_9,48,8,2
pg4_9,49,8,2
pg4_9,50,8,2
pg4_9,51,8,2
pg4_9,52,8,2
pg4_9,53,8,2
pg4_9,54,8,2
pg4_9,55,8,2
pg4_9,56,8,2
pg4_9,57,8,2
pg4_9,58,8,2
pg4_9,59,8,2
pg4_9,60,8,2
pg4_9,61,8,2
pg4_9,62,8,2
pg4_9,63,8,2
pg4_9,64,8,2
pg4_9,65,8,2
pg4_9,66,8,2
pg4_9,67,8,2
pg4_9,68,8,2
pg4_9,69,8,2
pg4_9,70,8,2
pg4_9,71,8,2
pg4_9,72,8,2
pg4_9,73,8,2
pg4_9,74,8,2
pg4_9,75,8,2
pg4_9,76,8,2
pg4_9,77,8,2
pg4_9,78,8,2
pg4_9,79,8,2
pg4_9,80,8,2
pg4_9,81,8,2
pg4_9,82,8,2
pg4_9,83,8,2
pg4_9,84,8,2
pg4_9,85,8,2
pg4_9,86,8,2
pg4_9,87,8,2
pg4_9,88,8,2
pg4_9,89,8,2
pg4_9,90,8,2
pg4_9,91,8,2
pg4_9,92,8,2
pg4_9,93,8,2
pg4_9,94,8,2
pg4_9,95,8,2
pg4_9,96,8,2
pg4_9,97,8,2
pg5_1,1,0,10
pg5_1,2,0,10
pg5_1,3,0,10
pg5_1,4,0,10
pg5_1,5,0,10
pg5_1,6,0,10
pg5_1,7,0,10
pg5_1,8,0,10
pg5_1,9,0,10
pg5_1,10,0,10
pg5_1,11,0,10
pg5_1,12,0,10
pg5_1,13,0,10
pg5_1,14,0,10
pg5_1,15,0,10
pg5_1,16,1,9
pg5_1,17,1,9
pg5_1,18,1,9
pg5_1,19,1,9
pg5_1,20,2,8
pg5_1,21,2,8
pg5_1,22,3,7
pg5_1,23,3,7
pg5_1,24,3,7
pg5_1,25,3,7
pg5_1,26,4,6
pg5_1,27,4,6
pg5_1,28,4,6
pg5_1,29,4,6
pg5_1,30,5,5
pg5_1,31,6,4
pg5_1,32,6,4
pg5_1,33,6,4
pg5_1,34,6,4
pg5_1,35,6,4
pg5_1,36,6,4
pg5_1,37,7,3
pg5_1,38,8,2
pg5_1,39,8,2
pg5_1,40,8,2
pg5_1,41,8,2
pg5_1,42,8,2
pg5_1,43,8,2
pg5_1,44,8,2
pg5_1,45,9,1
pg5_1,46,9,1
pg5_1,47,9,1
pg5_1,48,9,1
pg5_1,49,9,1
pg5_1,50,9,1
pg5_1,51,9,1
pg5_1,52,9,1
pg5_1,53,9,1
pg5_1,54,9,1
pg5_1,55,9,1
pg5_1,56,9,1
pg5_1,57,9,1
pg5_1,58,9,1
pg5_1,59,9,1
pg5_1,60,9,1
pg5_1,61,9,1
pg5_1,62,9,1
pg5_1,63,9,1
pg5_1,64,9,1
pg5_1,65,9,1
pg5_1,66,9,1
pg5_1,67,9,1
pg5_1,68,9,1
pg5_1,69,9,1
pg5_1,70,9,1
pg5_1,71,9,1
pg5_1,72,9,1
pg5_1,73,9,1
pg5_1,74,9,1
pg5_1,75,9,1
pg5_1,76,9,1
pg5_1,77,9,1
pg5_1,78,9,1
pg5_1,79,9,1
pg5_1,80,9,1
pg5_1,81,9,1
pg5_1,82,9,1
pg5_1,83,9,1
pg5_1,84,9,1
pg5_1,85,9,1
pg5_1,86,9,1
pg5_1,87,9,1
pg5_1,88,9,1
pg5_1,89,9,1
pg5_1,90,9,1
pg5_1,91,9,1
pg5_1,92,9,1
pg5_1,93,9,1
pg5_1,94,9,1
pg5_1,95,9,1
pg5_1,96,9,1
