group,frame,object_count,mean_identity_distance,median_identity_distance,max_identity_distance,mean_nearest_distance,median_nearest_distance,max_nearest_distance,identity_is_nearest_count,identity_is_nearest_fraction
pg1_9,69,10,192.8442129614665,157.50912293656086,308.2162390270831,0.8404918347287665,0.7071067811865476,2.1213203435596424,0,0.0
pg1_9,68,10,167.28183202259135,155.96426666049047,337.4203609742601,0.8867270739977975,0.7071067811865476,2.23606797749979,0,0.0
pg1_9,72,10,155.17743908447045,153.75299152698747,289.84176717650615,1.1495187147646413,0.7071067811865476,3.3541019662496847,0,0.0
pg1_9,70,10,183.70688147696234,171.38337993878832,309.78218154051405,1.069657252446672,1.25,1.8027756377319946,0,0.0
pg1_9,73,10,183.5348010714662,144.26615189195724,374.66384933697566,1.8202270574343657,0.8535533905932737,9.192388155425117,0,0.0
pg1_9,85,10,201.55471861476298,216.99261822017175,333.4205302617102,1.370025226449957,1.266123775561495,3.3541019662496847,0,0.0
pg1_9,84,10,213.27093739038168,231.98197364349963,371.1256525760514,1.3770240630699562,1.4142135623730951,3.5355339059327378,0,0.0
pg1_9,83,10,214.53996374151907,212.21377370685963,371.6517186829626,1.3051919181192766,1.4571067811865475,2.692582403567252,0,0.0
pg1_9,80,10,204.072416994797,196.64566998635115,335.95907488859416,1.248635613036654,1.118033988749895,3.2015621187164243,0,0.0
pg1_9,78,10,177.18710393053928,169.54620675525098,255.64086136609694,1.0689883252590617,0.9125703849682212,2.692582403567252,0,0.0
pg1_9,96,10,189.3338053375365,167.9407383853202,322.31118503706944,1.3360943228047666,1.290569415042095,3.0,0,0.0
pg1_9,97,10,184.9057441000743,180.28384781681473,358.380035716277,1.3042129970041534,1.266123775561495,3.0,0,0.0
pg1_9,88,10,190.2171281469694,193.01400641054025,319.8863079283013,1.2045340811657168,1.118033988749895,2.9154759474226504,0,0.0
pg1_9,9,10,162.39216122919356,171.09302462911955,245.48930730278255,0.1,0.0,0.5,1,0.1
pg1_8,90,10,157.38789926004557,105.47787788808326,307.45772067066395,0.5810616392317147,0.0,2.692582403567252,1,0.1
pg1_8,94,10,159.6584980691209,149.28248514958122,308.8952087682812,0.4167543745546287,0.0,2.5495097567963922,1,0.1
pg1_9,33,10,174.8135664464507,179.88477575104346,350.89350236218394,0.05,0.0,0.5,1,0.1
pg1_9,21,10,170.55414490681753,184.01758804961298,245.12496812850378,0.15,0.0,1.0,1,0.1
pg1_8,70,10,180.09496349573703,162.5167826086032,304.3098749630054,0.3975766375181925,0.0,2.0615528128088303,1,0.1
pg1_8,69,10,131.0239428713315,130.8683242351326,226.07189122046995,0.542080962648189,0.5,1.8027756377319946,1,0.1
pg1_8,75,10,189.5736844656673,196.24556216423673,312.52679885091453,0.7156305722736739,0.0,2.692582403567252,1,0.1
pg1_8,25,10,182.04887745174474,183.1979684738662,327.15630820756,0.0,0.0,0.0,1,0.1
pg1_8,21,10,156.03825227866926,109.91132789662765,366.5276251525934,0.0,0.0,0.0,1,0.1
pg1_8,20,10,167.15941341765995,160.39597905103966,354.8309456628607,0.0,0.0,0.0,1,0.1
pg1_8,92,10,157.47926435788185,162.66613732690584,256.09080420819487,0.47683155286227796,0.0,2.23606797749979,1,0.1
pg1_8,91,10,163.23712778309852,167.96254079220876,276.12723516524045,0.4667543745546287,0.0,2.5495097567963922,1,0.1
pg1_8,95,10,175.58496195100057,178.12736813273978,291.3211286535874,0.592080962648189,0.0,2.5,1,0.1
pg1_8,71,10,140.2531886483037,139.27707459751494,304.3098749630054,0.5838309543664733,0.25,1.8027756377319946,1,0.1
