group,object_index,mean_movement,median_movement,max_movement,movement_std,frame_count
pg3_8,6,1.127370920051739,0.5,6.0,1.2236156157177138,97
pg3_8,7,0.9922177450088402,0.5,4.6097722286464435,1.1401217795665923,97
pg3_8,8,0.9961438038536632,0.8535533905932737,4.301162633521313,0.9959864832956189,97
pg3_8,9,0.8638668392938905,0.7071067811865476,5.385164807134504,0.9520530284930502,97
pg3_9,0,0.015625,0.0,0.5,0.08745299489319662,97
pg3_9,1,0.03682847818679935,0.0,3.5355339059327378,0.36084391824351586,97
pg3_9,2,0.14389482028257183,0.0,5.0,0.5961477293670479,97
pg3_9,3,0.16645803176738158,0.0,2.9154759474226504,0.4083342989495947,97
pg3_9,4,1.7296186795353832,1.9013878188659974,11.597413504743201,1.7779593431104879,97
pg3_9,5,1.081912820674052,0.7071067811865476,6.576473218982953,1.1349871608467752,97
pg3_9,6,1.2118722887406055,1.0,4.123105625617661,1.047609275069621,97
pg3_9,7,0.5356438812835841,0.25,10.012492197250394,1.1752098164944709,97
pg3_9,8,1.0661599842292853,0.7071067811865476,3.5355339059327378,1.0839842553270453,97
pg3_9,9,1.3681360391421082,1.4571067811865475,9.962429422585638,1.4484385884423854,97
pg4_1,0,0.3614247048077883,0.0,2.8284271247461903,0.5376335040511667,97
pg4_1,1,1.343956362849254,1.266123775561495,4.123105625617661,1.1325472189374122,97
pg4_1,2,0.07212946771768804,0.0,4.924428900898052,0.5104234014302997,97
pg4_1,3,0.7716674276607343,0.6035533905932737,8.381527307120106,0.9449857731282003,97
pg4_1,4,0.9584259290304132,0.7071067811865476,7.158910531638177,1.125383185745007,97
pg4_1,5,0.3594021775194445,0.0,6.4031242374328485,0.9023343246692573,97
pg4_1,6,0.21312114465858722,0.0,2.8284271247461903,0.4745038434666998,97
pg4_1,7,0.08333333333333333,0.0,5.0,0.5214689104456774,97
pg4_1,8,1.0595539501068327,0.5,8.246211251235321,1.3887713652685914,97
pg4_1,9,0.6768587421488851,0.5,2.23606797749979,0.5131817708638038,97
pg4_10,0,0.3590518031120391,0.0,4.301162633521313,0.6619258430198912,97
pg4_10,1,0.2151413322362774,0.0,1.118033988749895,0.30446785134421644,97
pg4_10,2,0.4795607993636861,0.5,2.5495097567963922,0.5198386208340512,97
pg4_10,3,0.2842850700132251,0.0,2.5,0.4865720252941114,97
pg4_10,4,0.24676147708974341,0.0,1.118033988749895,0.31878787285840715,97
pg4_10,5,0.36856409542376906,0.0,3.8078865529319543,0.586778975031333,97
pg4_10,6,0.32555854434740256,0.0,1.8027756377319946,0.3950365324002915,97
pg4_10,7,0.2825682828639111,0.0,2.5,0.45113769504800694,97
pg4_10,8,0.5645865168401086,0.5,3.3541019662496847,0.558656642880005,97
pg4_10,9,0.45831030412757506,0.5,1.5811388300841898,0.5061241771128693,97
pg4_10,10,0.4438413807811778,0.5,3.640054944640259,0.5035501705605772,97
pg4_11,0,0.2212775071574926,0.0,2.5,0.3879701755128783,97
pg4_11,1,0.20743972460805307,0.0,4.5,0.5193011601924402,97
pg4_11,2,0.19902912464521197,0.0,2.692582403567252,0.3691696389997456,97
pg4_11,3,0.693732402694076,0.5,3.905124837953327,0.7715234002756204,97
pg4_11,4,0.7345887488446654,0.5,2.5495097567963922,0.7376807148924298,97
pg4_11,5,0.9271511989711962,0.5,6.264982043070834,1.1191044483855086,97
pg4_11,6,0.39010236908602386,0.5,2.1213203435596424,0.46329180979064044,97
pg4_11,7,0.3745221976502959,0.5,2.0,0.42654523858123294,97
pg4_11,8,0.2823122652577583,0.0,1.8027756377319946,0.38180705169748785,97
pg4_11,9,0.10018785404947807,0.0,1.118033988749895,0.2185211013414881,97
pg4_12,0,0.20743972460805307,0.0,1.0,0.26395775225822493,97
pg4_12,1,0.19303884935739254,0.0,5.1478150704935,0.681890994941524,97
pg4_12,2,0.05318282578608322,0.0,3.605551275463989,0.3766678329492511,97
pg4_12,3,0.20984100913961212,0.0,3.2015621187164243,0.44156191775147063,97
pg4_12,4,0.37183018609087676,0.5,2.0,0.4642737624824831,97
pg4_12,5,0.8781407964722546,0.7071067811865476,3.8078865529319543,0.8551478738903526,97
pg4_12,6,1.2970973122173712,1.118033988749895,2.9154759474226504,0.9880001172666312,97
pg4_12,7,0.1019608917840702,0.0,2.5,0.33642050360685144,97
pg4_12,8,0.3573774264653968,0.5,2.23606797749979,0.40703047868660075,97
pg4_12,9,1.1279214772458395,1.118033988749895,8.06225774829855,1.0729602020975044,97
pg4_2,0,0.4248527896716004,0.5,2.0,0.4692884903586309,97
pg4_2,1,0.044194173824159216,0.0,4.242640687119285,0.43301270189221924,97
pg4_2,2,0.052724508466758656,0.0,2.0615528128088303,0.24024400131327264,97
pg4_2,3,0.5328994792222723,0.5,3.605551275463989,0.4998709509703964,97
pg4_2,4,1.2009299301374647,1.4142135623730951,3.0413812651491097,0.9419781038823082,97
pg4_2,5,0.48933378547825557,0.5,2.23606797749979,0.5001371901619537,97
pg4_2,6,0.5588575295335246,0.5,2.692582403567252,0.6027752755872651,97
pg4_2,7,0.7360495560280254,0.7071067811865476,3.1622776601683795,0.6344511171316422,97
pg4_2,8,0.4661657177526896,0.5,3.0413812651491097,0.553821121271818,97
pg4_2,9,0.3988673735902119,0.5,1.5811388300841898,0.4003532986511795,97
pg4_3,0,0.10947794186373483,0.0,1.8027756377319946,0.2635666240260592,97
pg4_3,1,0.08333333333333333,0.0,2.5,0.31344156398775175,97
pg4_3,2,0.40090960285431465,0.0,9.055385138137417,1.0069237313539783,97
pg4_3,3,0.4831636209703691,0.5,1.8027756377319946,0.4540934273866531,97
pg4_3,4,0.526250700972498,0.5,2.0615528128088303,0.44619772786809303,97
pg4_3,5,0.5483019544757263,0.5,2.0615528128088303,0.5972660238200963,97
pg4_3,6,0.36611765555194586,0.0,1.5811388300841898,0.4771842276934457,97
pg4_3,7,0.5043584680315414,0.5,2.0615528128088303,0.5556386882591979,97
pg4_3,8,1.4383595535143554,1.6919572339080922,3.605551275463989,1.15456846484847,97
pg4_3,9,0.877311026295676,0.5,2.9154759474226504,0.961693872188369,97
pg4_4,0,0.6753359667897286,0.5,3.0413812651491097,0.6526581104519509,97
pg4_4,1,0.6455197151595341,0.5,3.5,0.7199942437246064,97
pg4_4,2,0.26007603904329885,0.0,1.8027756377319946,0.37706070397627034,97
pg4_4,3,0.5690389785827809,0.5,3.1622776601683795,0.6127134259473459,97
pg4_4,4,0.6554979116915031,0.5,2.5495097567963922,0.7163574440454442,97
pg4_4,5,0.9961863048231915,0.5,3.1622776601683795,1.1037297210341461,97
pg4_4,6,0.7343288683313544,0.5,4.924428900898052,0.7642200486424986,97
pg4_4,7,0.447886389136108,0.0,2.0615528128088303,0.5595316379085131,97
pg4_4,8,0.5736031614434137,0.5,3.2015621187164243,0.6779537607698132,97
pg4_4,9,0.8761984090992194,0.7071067811865476,6.082762530298219,0.9165066939063079,97
pg4_5,0,0.036458333333333336,0.0,1.0,0.14946908968723255,97
pg4_5,1,1.0957727643941935,1.0,5.024937810560445,0.9650801803937714,97
pg4_5,2,0.5202478723317506,0.5,3.640054944640259,0.5621092469963981,97
pg4_5,3,0.812024958073005,0.7071067811865476,4.47213595499958,0.7639859800090527,97
pg4_5,4,0.5503140142933565,0.5,1.5,0.4492898563235075,97
pg4_5,5,0.6198235197905534,0.5,1.5811388300841898,0.5038651157662936,97
pg4_5,6,0.5656272185352739,0.5,3.0413812651491097,0.6094546446282227,97
pg4_5,7,0.7119479392784073,0.5,2.5,0.6496192621649444,97
pg4_5,8,0.9858131526131948,1.0,2.5,0.7860932923136182,97
pg4_5,9,0.5302367835680113,0.5,6.324555320336759,0.9076255866225859,97
pg4_6,0,0.041666666666666664,0.0,0.5,0.13891812557774857,97
pg4_6,1,0.15862621155729154,0.0,2.692582403567252,0.3529488050049516,97
pg4_6,2,0.9516852093784219,0.7071067811865476,2.5,0.829091736248856,97
pg4_6,3,0.8867974653270085,0.8535533905932737,3.605551275463989,0.7108531903135535,97
pg4_6,4,0.4915138213958552,0.25,4.6097722286464435,0.749088988348528,97
pg4_6,5,0.23120518609087673,0.0,1.8027756377319946,0.3459272747538523,97
pg4_6,6,0.4984120967421943,0.5,3.2015621187164243,0.6357937157585886,97
pg4_6,7,0.5503529810617261,0.5,1.5811388300841898,0.5070317465271076,97
pg4_6,8,0.7666329975217886,0.5,2.23606797749979,0.7985400449546247,97
pg4_6,9,1.2186518725362239,1.118033988749895,7.211102550927978,1.0854502383907445,97
pg4_7,0,0.8052556893010029,0.7071067811865476,2.23606797749979,0.600439088329648,97
pg4_7,1,0.43103462611492566,0.5,2.0,0.4747750548211091,97
pg4_7,2,0.11984091220307468,0.0,2.0615528128088303,0.31823961434551223,97
pg4_7,3,0.041666666666666664,0.0,1.0,0.1567207819938759,97
pg4_7,4,0.024220216353504607,0.0,1.118033988749895,0.14303788925720232,97
pg4_7,5,0.020833333333333332,0.0,2.0,0.20412414523193126,97
pg4_7,6,0.5822953264686838,0.5,1.8027756377319946,0.4806737230857059,97
pg4_7,7,0.20323912724731316,0.0,1.118033988749895,0.3168032809331708,97
pg4_7,8,0.42219123016197635,0.5,2.23606797749979,0.4908471544363455,97
pg4_7,9,0.4999146217756336,0.5,1.8027756377319946,0.5232308095885233,97
pg4_8,0,0.015625,0.0,0.5,0.08745299489319662,97
pg4_8,1,0.0533470869120796,0.0,1.4142135623730951,0.19806411717122294,97
pg4_8,2,0.4483622725456833,0.5,3.0413812651491097,0.5520415904005442,97
pg4_8,3,0.7058390575361742,0.5,3.3541019662496847,0.726722690803458,97
pg4_8,4,0.48736954191878507,0.5,2.0615528128088303,0.5375109227046644,97
pg4_8,5,0.6382783827881754,0.5,1.8027756377319946,0.5972715840189665,97
pg4_8,6,0.42471471912297926,0.25,3.0413812651491097,0.5706254288667343,97
pg4_8,7,0.9991223489273583,1.0,14.142135623730951,1.5421053109642449,97
pg4_8,8,1.0582178064760193,0.6035533905932737,4.743416490252569,1.1343758177470389,97
pg4_8,9,1.0856290272369156,0.7071067811865476,3.1622776601683795,1.067980499827794,97
pg4_9,0,0.07455056509887896,0.0,4.242640687119285,0.4613076661584177,97
pg4_9,1,0.053773725626753956,0.0,3.1622776601683795,0.3359574706400701,97
pg4_9,2,0.34272361195486506,0.0,3.605551275463989,0.5958089633574867,97
pg4_9,3,0.33077021841910365,0.5,2.0615528128088303,0.36987539879589204,97
pg4_9,4,0.35278204072455166,0.0,4.527692569068709,0.5942912970594132,97
pg4_9,5,0.4440317031474928,0.0,3.0,0.6076030670515603,97
pg4_9,6,0.7342514652438071,0.5,3.640054944640259,0.7326518483569618,97
pg4_9,7,0.35236693457430673,0.0,3.0413812651491097,0.5008456445505131,97
pg4_9,8,0.24025515731506228,0.0,1.118033988749895,0.3237711358809752,97
pg4_9,9,0.8048676929510542,0.5,4.123105625617661,0.985740692372947,97
pg5_1,0,0.07291666666666667,0.0,6.0,0.6154979441868562,97
pg5_1,1,0.5745685157130639,0.5,7.0710678118654755,0.9035463346527718,97
pg5_1,2,0.4184995639126021,0.0,7.5,0.8969913397485842,97
pg5_1,3,0.21691436997086955,0.0,6.5,0.7069804060830861,97
pg5_1,4,0.3545482401796412,0.0,7.0,0.8155229020438344,97
pg5_1,5,0.3191204470219943,0.0,7.0710678118654755,0.771011403206533,97
pg5_1,6,0.3875911435237986,0.0,6.576473218982953,0.7734285808850967,97
pg5_1,7,1.0217566846431896,1.0,7.648529270389178,1.0040825853492124,97
pg5_1,8,0.5733525909395626,0.5,3.5355339059327378,0.701063953989615,97
pg5_1,9,0.9386718508518315,0.5,9.340770846134703,1.2841705699796067,97
pg5_10,0,0.1375740289706932,0.0,5.0,0.5373722135400227,97
pg5_10,1,0.10018785404947807,0.0,5.0,0.5334731267783365,97
pg5_10,2,0.3868538441055365,0.0,5.408326913195984,0.8216353008154164,97
pg5_10,3,0.6065467813523998,0.5,3.5355339059327378,0.6192669367038164,97
pg5_10,4,0.719293363404971,0.6035533905932737,3.0,0.6011501039166959,97
pg5_10,5,0.7486356369957806,0.5,3.605551275463989,0.7214480290572964,97
pg5_10,6,0.3363831869728015,0.0,4.716990566028302,0.5883719710139876,97
pg5_10,7,0.48098390701534166,0.5,5.1478150704935,0.6451505756060415,97
pg5_10,8,0.9525211890656559,0.5,6.324555320336759,1.0407463157226278,97
pg5_10,9,0.30666135310434695,0.0,7.106335201775948,0.7945342640630643,97
pg5_11,0,0.21667432556633046,0.0,6.800735254367722,0.727237127167837,97
pg5_11,1,0.5617935277622869,0.5,5.830951894845301,0.7725640909388944,97
pg5_11,2,0.47339294560710954,0.5,5.830951894845301,0.7676780810287912,97
pg5_11,3,0.37215890780464894,0.0,4.031128874149275,0.6973920119748289,97
pg5_11,4,0.34731689439061947,0.0,4.6097722286464435,0.5750937094129424,97
pg5_11,5,0.3295479713400995,0.0,4.924428900898052,0.6753106179671378,97
pg5_11,6,0.04913531839612814,0.0,4.716990566028302,0.48142583367880637,97
pg5_11,7,0.0429490169335173,0.0,4.123105625617661,0.4208127057650885,97
pg5_11,8,0.35012091804360024,0.0,7.5,0.9664469539386191,97
pg5_11,9,0.10603377850193883,0.0,4.47213595499958,0.512174481273035,97
pg5_12,0,0.11863568107308482,0.0,3.8078865529319543,0.44306177800116076,97
pg5_12,1,0.15695605684433048,0.0,3.5355339059327378,0.4277852441675109,97
pg5_12,2,0.49393599745421346,0.0,3.1622776601683795,0.8276702503839856,97
pg5_12,3,0.0618254249618112,0.0,2.23606797749979,0.30578718460489707,97
pg5_12,4,0.015625,0.0,1.5,0.15309310892394862,97
pg5_12,5,0.042307841800091985,0.0,2.0615528128088303,0.2312019956691544,97
pg5_12,6,0.3390476506879893,0.0,4.272001872658765,0.6342378957129218,97
pg5_12,7,0.10322464536281646,0.0,2.8284271247461903,0.3587564570277266,97
pg5_12,8,0.11601873777694771,0.0,3.605551275463989,0.4286798171930794,97
pg5_12,9,0.11399140373631601,0.0,2.23606797749979,0.3035330927579657,97
pg5_2,0,0.4794293472797637,0.0,3.5355339059327378,0.8106797673481212,97
pg5_2,1,1.1283602096235619,1.3090169943749475,5.024937810560445,0.9515810156314871,97
pg5_2,2,0.678531531416002,0.5,2.692582403567252,0.5808443603829869,97
pg5_2,3,0.8117051275097057,0.7071067811865476,3.0413812651491097,0.7145034304624467,97
pg5_2,4,0.993446902588435,0.5,6.020797289396148,1.0772971645294083,97
pg5_2,5,1.321895309336263,1.5,4.716990566028302,1.09062467831808,97
pg5_2,6,0.4502812004469842,0.5,4.0,0.5963546868513228,97
pg5_2,7,0.4608818340019893,0.5,3.5355339059327378,0.5768192434955903,97
pg5_2,8,0.8344479754879025,0.5,4.0,0.9011972814895661,97
pg5_2,9,1.1316224107167772,0.5,9.17877987534291,1.365227372919793,97
pg5_3,0,0.026041666666666668,0.0,2.5,0.2551551815399142,97
pg5_3,1,0.22954824017964126,0.0,4.47213595499958,0.5300598786564356,97
pg5_3,2,0.9029799609982506,0.5,4.0,1.0064225869956016,97
pg5_3,3,0.5770157697151851,0.5,3.1622776601683795,0.6327639365596928,97
pg5_3,4,0.1831608596621448,0.0,5.852349955359813,0.7696848401564389,97
pg5_3,5,0.2730705900220715,0.0,2.5,0.42415880187843014,97
pg5_3,6,0.42880524925008273,0.0,11.543396380615196,1.2705079862161022,97
pg5_3,7,0.3248380645111735,0.0,1.5811388300841898,0.38552905900559054,97
pg5_3,8,0.37813417527556076,0.5,4.301162633521313,0.57145609369411,97
pg5_3,9,0.5449367818719912,0.5,3.8078865529319543,0.6133790341967046,97
pg5_5,0,0.12317245125350791,0.0,6.324555320336759,0.6592942042438994,97
pg5_5,1,0.7782534923355463,0.5,5.70087712549569,0.8325917945919962,97
pg5_5,2,0.1781937678937314,0.0,7.0710678118654755,0.7518518203955379,97
pg5_5,3,0.1748494422947302,0.0,4.743416490252569,0.5531256311354621,97
pg5_5,4,0.20420120169779654,0.0,7.0710678118654755,0.7521686502207572,97
pg5_5,5,0.27801147708974344,0.0,7.5,0.8148627484443238,97
pg5_5,6,0.47125668784892755,0.5,4.123105625617661,0.640148378187558,97
pg5_5,7,1.2895970450520988,1.5811388300841898,5.0990195135927845,0.9506019604978173,97
pg5_5,8,1.0801433185182574,0.7071067811865476,4.527692569068709,0.9705987273202756,97
pg5_5,9,0.8048750177446534,0.5,5.220153254455275,0.8724370932400686,97
pg5_6,0,0.5946937946262185,0.5,4.47213595499958,0.7185407134256621,97
pg5_6,1,0.3527741725733469,0.0,3.3541019662496847,0.533635365196106,97
pg5_6,2,0.09375,0.0,3.0,0.3502818414092467,97
pg5_6,3,1.0843771153552746,0.7071067811865476,4.123105625617661,0.9534763104313124,97
pg5_6,4,0.40340278643585076,0.25,5.385164807134504,0.6796094421914297,97
pg5_6,5,0.7302911273295569,0.5,4.0,0.6553487416876255,97
pg5_6,6,0.5450321465578366,0.5,2.23606797749979,0.5304639090355522,97
pg5_6,7,1.0147338184582648,1.0,12.041594578792296,1.3568549806426475,97
pg5_6,8,0.44144978646614,0.0,4.47213595499958,0.7074172464810132,97
pg5_6,9,0.904885201661274,0.7071067811865476,4.0,0.856206726723265,97
pg5_7,0,0.7613671405709003,0.6035533905932737,4.5,0.8149958179863867,97
pg5_7,1,1.0424810355021956,1.118033988749895,7.905694150420948,1.1141217730824386,97
pg5_7,2,0.4576945404557626,0.0,2.9154759474226504,0.5816447453752512,97
pg5_7,3,0.6995519141427856,0.5,3.2015621187164243,0.811238192448269,97
pg5_7,4,0.01685452071614474,0.0,1.118033988749895,0.12450866858923937,97
pg5_7,5,0.5647099395086492,0.0,2.5495097567963922,0.7669890391389547,97
pg5_7,6,0.6189612648296,0.5,2.0,0.584637966729857,97
pg5_7,7,0.6803249622307698,0.5,3.0413812651491097,0.6791415850639949,97
pg5_7,8,0.4044230475739183,0.5,1.5811388300841898,0.45938668340732564,97
pg5_7,9,0.3661677677018373,0.0,2.5495097567963922,0.5319124574395411,97
pg5_8,0,0.005208333333333333,0.0,0.5,0.05103103630798285,97
pg5_8,1,0.3122525401936413,0.0,8.631338250816034,0.9632174248166588,97
pg5_8,2,0.5951593626322013,0.5,4.0,0.5642451126093702,97
pg5_8,3,0.2912119117959857,0.0,1.8027756377319946,0.3784842310989036,97
pg5_8,4,0.10705676294425936,0.0,3.0413812651491097,0.40587435899818797,97
pg5_8,5,0.20828295617871992,0.0,4.949747468305833,0.5766084886817291,97
pg5_8,6,0.328704414955218,0.0,3.0413812651491097,0.4545388308180757,97
pg5_8,7,0.2701261448707974,0.0,2.0615528128088303,0.419837802293559,97
pg5_8,8,0.17440250715749253,0.0,1.5,0.287091430287495,97
pg5_8,9,0.3905209265180598,0.5,2.0615528128088303,0.41813328234379626,97
pg6_1,0,0.06770833333333333,0.0,5.0,0.5161588477788128,97
pg6_1,1,0.9440289099411209,0.8535533905932737,7.211102550927978,0.9983971578208771,97
pg6_1,2,0.8316021459469288,0.5,4.743416490252569,0.7987492565005715,97
pg6_1,3,1.206904822380798,0.8535533905932737,6.082762530298219,1.1546908995030547,97
pg6_1,4,0.9971913072307137,0.7071067811865476,7.905694150420948,1.1620694412225656,97
pg6_1,5,0.5924665645923656,0.5,2.5,0.5853690109634538,97
pg6_1,6,0.8647428262591607,0.5,4.47213595499958,0.9015373131525405,97
pg6_1,7,1.322879604318014,0.8090169943749475,6.020797289396148,1.3562680880696265,97
pg6_1,8,1.4873697589558574,1.118033988749895,4.031128874149275,1.250777422303867,97
pg6_1,9,0.7240981317716338,0.5,5.5901699437494745,0.8154137598352564,97
pg6_10,0,0.7555001105815952,0.5,2.5495097567963922,0.8236956512506365,97
pg6_10,1,0.4249013030183601,0.5,2.5495097567963922,0.47203983706280733,97
pg6_10,2,0.43825530238073845,0.5,2.5,0.5434926023200227,97
pg6_10,3,0.8099935905945984,0.7071067811865476,3.640054944640259,0.7695890686578971,97
pg6_10,4,0.617782717588479,0.5,1.5,0.4657882207896109,97
pg6_10,5,0.4515846337321703,0.5,3.3541019662496847,0.5493809586433602,97
pg6_10,6,0.47757347084813095,0.5,2.1213203435596424,0.41491487617073375,97
pg6_10,7,0.22622982288467305,0.0,1.4142135623730951,0.35298317322063993,97
pg6_10,8,0.3912781719091874,0.0,1.8027756377319946,0.49260354134666123,97
pg6_10,9,0.3726523347585638,0.5,1.5811388300841898,0.41254668367800207,97
pg6_11,0,0.5589794479537074,0.0,5.522680508593631,0.8491731567854722,97
pg6_11,1,0.14836084049082587,0.0,2.0,0.32260371415700767,97
pg6_11,2,0.24597105350412818,0.0,3.605551275463989,0.5149535607110566,97
pg6_11,3,0.6878103556376424,0.0,4.47213595499958,0.9898645511225073,97
pg6_11,4,0.15311638352952173,0.0,4.0,0.48121902024255836,97
pg6_11,5,0.051793082864578954,0.0,4.47213595499958,0.4587451735064486,97
pg6_11,6,1.0703576198783444,0.7071067811865476,2.9154759474226504,0.9234723846471683,97
pg6_11,7,0.12057059906657042,0.0,4.272001872658765,0.49048227760794155,97
pg6_11,8,0.1765598694615191,0.0,2.8284271247461903,0.3907799865530777,97
pg6_11,9,0.5766197798488143,0.5,2.8284271247461903,0.5112515544257628,97
pg6_12,0,0.7681656017326772,0.5,2.5,0.665720617852396,97
pg6_12,1,0.813646958012218,0.7071067811865476,3.1622776601683795,0.755303691175916,97
pg6_12,2,0.4821050212913018,0.5,4.949747468305833,0.619313506620019,97
pg6_12,3,0.8497735417028368,1.0,2.0615528128088303,0.617098073506314,97
pg6_12,4,0.6880830915144364,0.5,12.349089035228468,1.4106661333550181,97
pg6_12,5,0.7541895128386958,0.7071067811865476,4.0,0.7044596671994078,97
pg6_12,6,0.07291666666666667,0.0,3.0,0.3322900339562825,97
pg6_12,7,0.8334750789159195,0.7071067811865476,3.3541019662496847,0.7595750343123364,97
pg6_12,8,0.7661347413642109,0.5,3.640054944640259,0.7957228132510796,97
pg6_12,9,1.1289757417139334,1.0,3.640054944640259,1.0356270531913025,97
pg6_2,0,0.052083333333333336,0.0,5.0,0.5103103630798284,97
pg6_2,1,0.35590350696261375,0.0,7.0,0.7615077744237664,97
pg6_2,2,0.642657747980289,0.5,6.18465843842649,1.0239301878970104,97
pg6_2,3,0.5812258257027911,0.5,5.385164807134504,0.7544181989451524,97
pg6_2,4,0.5381009093685943,0.5,3.0,0.5889593989073346,97
pg6_2,5,0.7237584893623672,0.5,2.0,0.6342228589822752,97
pg6_2,6,0.4959064966335463,0.5,3.605551275463989,0.6315508703374382,97
pg6_2,7,0.8343687183561895,0.7071067811865476,4.123105625617661,0.7463424416202579,97
pg6_2,8,0.1480936375010947,0.0,3.0,0.3992697855235587,97
pg6_2,9,0.5596041756021777,0.5,5.0990195135927845,0.6800692224694274,97
pg6_3,0,0.07926846071506712,0.0,4.6097722286464435,0.48282921758976566,97
pg6_3,1,0.06669921080659218,0.0,6.4031242374328485,0.6535161308899211,97
pg6_3,2,0.37873444307943993,0.0,6.082762530298219,0.7761563954989953,97
pg6_3,3,1.2872406608330929,1.0590169943749475,14.317821063276353,1.7242209596629778,97
pg6_3,4,0.30884458473187654,0.0,3.0413812651491097,0.4930361592189694,97
pg6_3,5,0.23611056633282668,0.0,5.220153254455275,0.5794568495331618,97
pg6_3,6,0.2299791332872988,0.0,4.924428900898052,0.554147248455562,97
pg6_3,7,1.486157657403721,1.540569415042095,10.51189802081432,1.5684997863015724,97
pg6_3,8,0.8322965964502451,0.7071067811865476,4.6097722286464435,0.7980179924866779,97
pg6_3,9,0.25709646316407647,0.0,4.527692569068709,0.5395371820594135,97
pg6_4,0,0.07411910098315137,0.0,5.408326913195984,0.5593474624056614,97
pg6_4,1,0.6775658787528175,0.0,8.06225774829855,1.2646065752893998,97
pg6_4,2,0.8263758020632563,0.7071067811865476,8.276472678623424,1.052275185347764,97
pg6_4,3,0.4995173868504315,0.5,5.830951894845301,0.7221773255231286,97
pg6_4,4,1.2240005130249967,1.4142135623730951,6.519202405202649,1.1467344180897072,97
pg6_4,5,0.3218133931703991,0.0,5.830951894845301,0.6513780488335628,97
pg6_4,6,0.15862400073523641,0.0,6.020797289396148,0.6373009611554014,97
pg6_4,7,0.5118033382185769,0.5,6.363961030678928,0.8117784564696199,97
pg6_4,8,0.5145520620904798,0.5,7.211102550927978,0.8418818071705407,97
pg6_4,9,1.0174511296829845,0.5,6.324555320336759,1.2465537633848756,97
pg6_5,0,0.03755782578608322,0.0,3.605551275463989,0.3679900360969947,97
pg6_5,1,0.010416666666666666,0.0,1.0,0.10206207261596563,97
pg6_5,2,1.0535939150488673,1.0,4.716990566028302,1.0140291014640144,97
pg6_5,3,1.370578033665818,1.540569415042095,3.5,1.0608612288272548,97
pg6_5,4,0.7949637206715527,0.8535533905932737,2.23606797749979,0.647514580614863,97
pg6_5,5,1.0469964925336515,1.118033988749895,4.5,0.8192720843833473,97
pg6_5,6,0.6192741293414413,0.5,3.0,0.5470875717635819,97
pg6_5,7,0.42576645154351384,0.5,3.0,0.5190821977201108,97
pg6_5,8,0.9081183535879167,0.5,3.3541019662496847,0.8573571470032656,97
pg6_5,9,0.2691680635839057,0.0,4.5,0.6451818278223912,97
pg6_5,10,1.2796789623208713,1.266123775561495,6.670832032063167,1.1856265868430493,97
pg6_6,0,0.046875,0.0,3.0,0.3168772383913466,97
pg6_6,1,0.8792471127857663,0.5,6.264982043070834,1.0248735655379662,97
pg6_6,2,1.1597241594317906,0.7071067811865476,5.408326913195984,1.1068391596504925,97
pg6_6,3,1.0009594741743442,1.118033988749895,3.5,0.7647888775191807,97
pg6_6,4,0.9639964242650945,1.5,2.5,0.8524777868653773,97
pg6_6,5,0.6370879586197092,0.5,2.0,0.6651902582304837,97
pg6_6,6,1.0299707959509112,0.7071067811865476,2.5495097567963922,0.8624284886349565,97
pg6_6,7,0.8547643192355304,0.7071067811865476,2.5,0.7770408376583475,97
pg6_6,8,1.1570399353197274,1.4142135623730951,2.23606797749979,0.7727655357305715,97
pg6_6,9,1.0472206786844354,1.0,3.1622776601683795,0.7911987548086911,97
pg6_7,0,0.050563562148434216,0.0,3.3541019662496847,0.35175588595015206,97
pg6_7,1,0.12470974953124563,0.0,3.3541019662496847,0.39412738955421683,97
pg6_7,2,0.3842699018806197,0.5,3.8078865529319543,0.47654808870758797,97
pg6_7,3,0.2394300143149851,0.0,2.5,0.38039638262063424,97
pg6_7,4,0.9700879280719622,0.5,3.2015621187164243,1.0792649717755947,97
pg6_7,5,1.2236696897626833,1.5,3.605551275463989,0.8429442078945711,97
pg6_7,6,0.8368939315622813,0.8535533905932737,2.5495097567963922,0.6921546871691091,97
pg6_7,7,0.7186772338371824,0.0,4.0,0.931418223786529,97
pg6_7,8,1.0191949616060862,1.118033988749895,3.2015621187164243,0.8812622317343268,97
pg6_7,9,0.1269013446978737,0.0,3.3541019662496847,0.4377456684871724,97
pg6_8,0,0.044194173824159216,0.0,4.242640687119285,0.43301270189221924,97
pg6_8,1,0.19514116627811995,0.0,3.905124837953327,0.5628341143054223,97
pg6_8,2,0.23093798310114552,0.0,3.605551275463989,0.49343153105010545,97
pg6_8,3,0.3253798602295076,0.0,3.605551275463989,0.5035273772881457,97
pg6_8,4,0.313912113688661,0.0,2.5,0.4109050568841738,97
pg6_8,5,0.5538891337494908,0.5,3.905124837953327,0.6847808365598823,97
pg6_8,6,1.2642072765270889,1.118033988749895,4.242640687119285,1.0212009253798986,97
pg6_8,7,0.35673983534626935,0.25,4.47213595499958,0.548036900680422,97
pg6_8,8,0.13259673404937936,0.0,5.315072906367325,0.5763965939804582,97
pg6_8,9,0.13312100958838471,0.0,4.031128874149275,0.5311235805584053,97
pg6_9,0,0.21053994117376787,0.0,2.0615528128088303,0.3590132908311254,97
pg6_9,1,0.6571305788309894,0.5,3.3541019662496847,0.7680818393008847,97
